"","D2_indiv","D1_indiv","logl_ratio","num_loc"
"631","M145490","M145634",-9.37004330595877,93
"632","M145490","M145635",-12.8982581103733,88
"633","M145490","M145636",-14.1181497657427,92
"634","M145490","M145637",-8.83456124892602,94
"635","M145490","M145638",-4.10046561635768,93
"636","M145490","M145639",-11.2272200971489,93
"637","M145490","M145640",-18.5714275863594,79
"638","M145490","M145641",-11.0400774777655,94
"639","M145490","M145642",-11.9265240984104,93
"640","M145490","M145643",-8.25604088733685,94
"641","M145490","M145644",-12.3312207035747,93
"642","M145490","M145645",-11.9382694057015,94
"643","M145490","M145646",-20.3579916010401,94
"644","M145490","M145647",-11.7571637216698,94
"645","M145490","M145648",-13.3852706530231,92
"646","M145490","M145649",-11.142052695162,94
"647","M145490","M145650",-12.311195050664,94
"648","M145490","M145651",-19.0583602019508,94
"649","M145490","M145652",-25.442053461606,94
"650","M145490","M145653",-13.0583899425371,94
"651","M145490","M145654",-3.23283042495112,94
"652","M145490","M145655",-11.4468925812693,94
"653","M145490","M145656",-6.37169035476866,93
"654","M145490","M145657",-10.1100284277261,93
"655","M145490","M145658",-17.1743122494314,93
"656","M145490","M145659",-21.3290176328052,94
"657","M145490","M145660",-3.07791487309487,93
"658","M145490","M145661",-23.720477971369,94
"659","M145490","M145662",-13.1365971371919,94
"660","M145490","M145663",-12.7314958792515,94
"661","M145490","M145664",-1.37820951324005,94
"662","M145490","M145665",-7.49319444873383,94
"663","M145490","M145666",-1.86297861810177,94
"664","M145490","M145667",-11.885553797451,94
"665","M145490","M145668",-12.7752091744186,91
"666","M145490","M145669",-15.2111936446257,93
"667","M145490","M145670",-8.44646028050705,93
"668","M145490","M145671",-9.54075089832496,94
"669","M145490","M145672",-19.0917472409611,94
"670","M145490","M145673",-15.9700401094846,94
"671","M145490","M145674",-12.456394340797,94
"672","M145490","M145675",-12.6987361521273,94
"673","M145490","M145676",-11.9630816086649,94
"674","M145490","M145677",-17.423108565026,94
"675","M145490","M145678",-8.66291304111623,94
"676","M145490","M145679",-5.87608849154611,61
"677","M145490","M145680",-12.5442290199896,94
"678","M145490","M145681",-17.8679154825304,85
"679","M145490","M145682",-11.4848960331182,93
"680","M145490","M145683",-17.7453860688945,93
"681","M145490","M145684",-3.97727157131985,94
"682","M145490","M145685",-16.0337100715375,94
"683","M145490","M145686",-9.1798986892034,93
"684","M145490","M145687",-8.16493069188205,93
"685","M145490","M145688",-14.0980457661319,94
"686","M145490","M145689",-10.6906201314159,94
"687","M145490","M145690",-16.0582560987907,94
"688","M145490","M145691",-16.5425127644011,94
"689","M145490","M145692",-7.86720150933511,92
"690","M145490","M145693",-17.8185557959014,94
"691","M145490","M145694",-22.8699457974661,93
"692","M145490","M145695",-17.2776337647612,94
"693","M145490","M145696",-19.4627321554158,94
"694","M145490","M145697",-12.8769813495871,92
"695","M145490","M145698",-10.6703548948614,91
"696","M145490","M145699",-14.5999011263697,92
"697","M145490","M145700",-14.3199003626037,92
"698","M145490","M145701",-20.5472750864731,94
"699","M145490","M145702",-11.1034693495342,90
"700","M145490","M145703",-4.96992464329323,93
"701","M145490","M145704",-14.3522193851775,94
"702","M145490","M145705",-18.8435176772075,94
"703","M145490","M145706",-13.7678722358424,94
"704","M145490","M145707",-15.3482206379648,94
"705","M145490","M145708",-12.6199173007526,91
"706","M145490","M145709",-21.43258429792,93
"707","M145490","M145710",-15.3453633857203,92
"708","M145490","M145711",-30.3389398628961,93
"709","M145490","M145712",-16.163155893613,94
"710","M145490","M145713",-17.8314354695979,93
"711","M145490","M145714",-14.2681790470903,93
"712","M145490","M145715",-18.9606034613482,92
"713","M145490","M145716",-11.2290751151839,93
"714","M145490","M145717",-16.3228058568488,94
"715","M145490","M145718",-15.9804108760102,92
"716","M145490","M145719",-15.1368647774383,93
"717","M145490","M145720",-11.8466373135135,93
"718","M145490","M145721",-10.1781702767619,94
"719","M145490","M145722",-20.917000656243,92
"720","M145490","M145723",-25.5659272187071,93
"721","M145490","M145724",-15.572704642425,93
"722","M145490","M145725",-19.61176213087,92
"723","M145490","M145726",-9.91887212904266,91
"724","M145490","M145727",-16.9684803522353,92
"725","M145490","M145728",-22.7145432950276,94
"726","M145490","M145729",-13.4374976180871,82
"727","M145490","M145730",-4.37114493515318,94
"728","M145490","M145731",-18.5393244114413,94
"729","M145490","M145732",-20.9806023015534,93
"730","M145490","M145733",-8.45836398778081,93
"731","M145490","M145734",-11.2337352463639,91
"732","M145490","M145735",-13.7154044672407,93
"733","M145490","M145736",-14.459610348698,92
"734","M145490","M145737",-7.29442019351697,91
"735","M145490","M145738",-10.5434934533129,94
"736","M145490","M145739",-22.429028865589,93
"737","M145490","M145740",-17.1630261388205,94
"738","M145490","M145741",-13.905262808056,94
"739","M145490","M145742",-13.0371424037734,93
"740","M145490","M145743",-10.8554153404401,94
"741","M145490","M145744",-12.5858921609103,93
"742","M145490","M145745",-17.7090493181021,91
"743","M145490","M145746",-19.661027873897,94
"744","M145490","M145747",-25.4422831089784,94
"745","M145490","M145748",-12.5566385834947,92
"746","M145490","M145749",-20.6108662323233,92
"747","M145490","M145750",-15.3047360469523,94
"748","M145490","M145751",-24.8786509467788,92
"749","M145490","M145752",-25.2291002667676,94
"750","M145490","M145753",-21.8917018561216,94
"751","M145490","M145754",-11.8684885029824,94
"752","M145490","M145755",-14.1614753473858,92
"753","M145490","M145756",-11.021714230316,92
"754","M145490","M145757",-18.0508796076375,94
"755","M145490","M145758",-6.59018167168162,92
"756","M145490","M145759",-13.9358342412214,94
"757","M145490","M145760",-10.5884718412769,94
"758","M145490","M145761",-14.4386665186142,91
"759","M145490","M145762",-20.5920615062524,94
"760","M145490","M145763",-10.7207438280027,92
"761","M145490","M145764",-16.032903484177,93
"762","M145490","M145765",-25.1023345005185,94
"763","M145490","M145766",-26.1958276379831,90
"764","M145490","M145767",-16.2829291957926,92
"765","M145490","M145768",-7.47101963315728,94
"766","M145490","M145769",-12.5388568189677,80
"767","M145490","M145770",-12.8146859900242,93
"768","M145490","M145771",-15.9651608877324,92
"769","M145490","M145772",-4.79822090656142,71
"770","M145490","M145773",-20.714044697747,91
"771","M145490","M145774",-8.59609314070011,91
"772","M145490","M145775",-15.394400314885,92
"773","M145490","M145776",-15.9318492377594,94
"774","M145490","M145777",-12.0473021408344,92
"775","M145490","M145778",-18.5142888187436,93
"776","M145490","M145779",-15.0602738693288,92
"777","M145490","M145780",-12.9049912626166,93
"778","M145490","M145781",-14.7867663273109,94
"779","M145490","M145782",-21.8384076209871,94
"780","M145490","M145783",-17.7395529653837,91
"781","M145490","M145784",-16.1530238599236,93
"782","M145490","M145785",-5.59507570419443,93
"783","M145490","M145786",-20.0323677460653,94
"784","M145490","M145787",-15.9609000552735,93
"785","M145490","M145788",-16.9079380070718,93
"786","M145490","M145789",-13.2184047512785,92
"787","M145490","M145790",-19.1137583554483,93
"788","M145490","M145791",-14.3716647472433,93
"789","M145490","M145792",-21.3485466489566,94
"790","M145490","M145793",-8.06616177974044,94
"791","M145490","M145794",-12.0505371898593,94
"792","M145490","M145795",-22.316232289933,94
"793","M145490","M145796",-17.2131035850113,94
"794","M145490","M145797",-19.3104962528374,94
"795","M145490","M145798",-18.9829053534158,94
"796","M145490","M145799",-20.3295659860238,93
"797","M145490","M145800",-29.0208595010355,94
"798","M145490","M145801",-26.387494626118,94
"799","M145490","M145802",-20.1161645758385,93
"800","M145490","M145803",-21.3725572212835,94
"801","M145490","M145804",-19.6319757449152,94
"802","M145490","M145805",-19.6627070335787,93
"803","M145490","M145806",-15.6417197290432,94
"804","M145490","M145807",-19.6900161130783,94
"805","M145490","M145808",-15.4786736374828,94
"806","M145490","M145809",-22.2804517926665,94
"807","M145490","M145810",-15.622606060242,93
"808","M145490","M145811",-23.5120108755192,94
"809","M145490","M145812",-15.1913779674691,88
"810","M145490","M145813",-18.6437092214669,93
"811","M145490","M145814",-20.77536054142,94
"812","M145490","M145815",-24.1687312674692,93
"813","M145490","M145816",-23.0207193208318,94
"814","M145490","M145817",-12.0268863318292,94
"815","M145490","M145818",-15.0786515483663,94
"816","M145490","M145819",-32.2559383633268,94
"817","M145490","M145820",-11.2293479130179,93
"818","M145490","M145821",-23.5214979475854,93
"819","M145490","M145822",-19.0821512450854,93
"820","M145490","M145823",-12.0793835923501,92
"821","M145490","M145824",-20.9182236501471,93
"822","M145490","M145825",-17.1708946521178,91
"823","M145490","M145826",-6.88593042944777,94
"824","M145490","M145827",-12.7214402495802,92
"825","M145490","M145828",-17.913842407217,94
"826","M145490","M145829",-15.6795310612926,93
"827","M145490","M145830",-20.1358790457443,94
"828","M145490","M145831",-19.6812928494957,94
"829","M145490","M145832",-19.0871834612129,94
"830","M145490","M145833",-21.7554615536815,94
"831","M145490","M145834",-12.7297772330459,94
"832","M145490","M145835",-14.6921616058375,94
"833","M145490","M145836",-16.5885937526859,94
"834","M145490","M145837",-18.6015252460707,94
"835","M145490","M145838",-9.79757305295944,93
"836","M145490","M145839",-7.37619948810306,94
"837","M145490","M145840",-13.0315946139146,94
"838","M145490","M145841",-23.2247452889813,94
"839","M145490","M145842",-17.6835419437148,94
"840","M145490","M145843",-19.0101189034186,94
"841","M145490","M145844",-22.5643204192112,93
"842","M145490","M145845",-13.5066428283293,94
"843","M145490","M145846",-23.283764711936,94
"844","M145490","M145847",-17.8532856842895,94
"845","M145490","M145848",-20.3354577025885,94
"846","M145490","M145849",-15.1738009149871,93
"847","M145490","M145850",-17.4128711651326,94
"848","M145490","M145851",-13.8040745265618,94
"849","M145490","M145852",-8.90782193253206,94
"850","M145490","M145853",-13.7363677524497,94
"851","M145490","M145854",-18.4575362579058,93
"852","M145490","M145855",-8.47430158241589,94
"853","M145490","M145856",-25.1532914765947,94
"854","M145490","M145857",-22.1302190206872,93
"855","M145490","M145858",-15.9705225829531,94
"856","M145490","M145859",-19.3930049377965,94
"857","M145490","M145860",-25.3596863073523,93
"858","M145490","M145861",-16.662754046414,94
"859","M145490","M145862",-20.8457848576012,94
"860","M145490","M145863",-2.55490558483816,94
"861","M145490","M145864",-21.3434888116893,93
"862","M145490","M145865",-27.0364325013582,94
"863","M145490","M145866",-7.80967141844803,94
"864","M145490","M145867",-12.8717311967295,94
"865","M145490","M145868",-20.9413940724972,94
"866","M145490","M145869",-24.9081970797929,94
"867","M145490","M145870",-22.5560841640355,94
"868","M145490","M145871",-21.2077255073687,93
"869","M145490","M145872",-18.7382919947759,94
"870","M145490","M145873",-9.60217337298836,90
"871","M145490","M145874",-7.68148229120205,93
"872","M145490","M145875",-13.2664258903786,94
"873","M145490","M145876",-20.7074501100446,94
"874","M145490","M145877",-18.632549109236,94
"875","M145490","M145878",-11.5612438540955,94
"876","M145490","M145879",-11.9419194862207,94
"877","M145490","M145880",-7.17087534320151,94
"878","M145490","M145881",-22.8057545570648,94
"879","M145490","M145882",-16.4397743961643,94
"880","M145490","M145883",-17.7528430716489,94
"881","M145490","M145884",-13.7129560224019,92
"882","M145490","M145885",-16.1671003841272,93
"883","M145490","M145886",-22.9655168566633,94
"884","M145490","M145887",-17.0827464429688,94
"885","M145490","M145888",-6.83374744451902,92
"886","M145490","M145889",-18.1056393883071,94
"887","M145490","M145890",-12.1939424516472,94
"888","M145490","M145891",-13.2507787554949,93
"889","M145490","M145892",-12.8851079670034,94
"890","M145490","M145893",-3.49862857903472,94
"891","M145490","M145894",-12.2534158963589,93
"892","M145490","M145895",-8.7562995661207,94
"893","M145490","M145896",-13.2231433684813,92
"894","M145490","M145897",-12.1604411945498,94
"895","M145490","M145898",-7.36231323173504,94
"896","M145490","M145899",-7.50230848850372,93
"897","M145490","M145900",-21.3938810325276,94
"898","M145490","M145901",-25.0350754112787,94
"899","M145490","M145902",-12.5212084380561,93
"900","M145490","M145903",-17.7651567351098,94
"901","M145490","M145904",-15.5238939180814,93
"902","M145490","M145905",-13.1405396313188,94
"903","M145490","M145906",-17.4847470918995,94
"904","M145490","M145907",-8.49407462681818,94
"905","M145490","M145908",-11.6729743181944,93
"906","M145490","M145909",-20.0229418198049,94
"907","M145490","M145910",-18.9051626680436,94
"908","M145490","M145911",-12.9830905216983,93
"909","M145490","M145912",-16.8306306610382,93
"910","M145490","M145913",-17.0051271735138,94
"911","M145490","M145914",-27.0169835371208,94
"912","M145490","M145915",-11.468999271483,94
"913","M145490","M145916",-13.8998162251628,94
"914","M145490","M145917",-19.5272593341856,94
"915","M145490","M145918",-16.5416532424933,94
"916","M145490","M145919",-5.49883675731061,85
"917","M145490","M145920",-11.3463412914921,94
"918","M145490","M145921",-25.901332706344,92
"919","M145490","M145922",-14.6178417926462,94
"920","M145490","M145923",-14.5833293429754,94
"921","M145490","M145924",-13.3572890570192,94
"922","M145490","M145925",-15.4595687612977,94
"923","M145490","M145926",-9.69556383427754,94
"924","M145490","M145927",-11.9426364274618,94
"925","M145490","M145928",-17.9682642553499,94
"926","M145490","M145929",-16.8282986620129,92
"927","M145490","M145930",-12.6280690356443,94
"928","M145490","M145931",-14.6479201295052,93
"929","M145490","M145932",-12.3768063400345,94
"930","M145490","M145933",-11.7637753803902,91
"931","M145490","M145934",-15.2653103664311,94
"932","M145490","M145935",-12.4118789879023,94
"933","M145490","M145936",-8.78195379666259,94
"934","M145490","M145937",-14.7075281142206,94
"935","M145490","M145938",-8.47984144701376,94
"936","M145490","M145939",-14.8737098602242,93
"937","M145490","M145940",-9.70332501262874,94
"938","M145490","M145941",-16.4605550857577,94
"939","M145490","M145942",-15.4473836167135,94
"940","M145490","M145943",-6.04719604288038,93
"941","M145490","M145944",-12.7009454394809,93
"942","M145490","M145945",-14.4750450641028,94
"943","M145490","M145946",-14.8412548514893,94
"944","M145490","M145947",-14.7977405203252,93
"945","M145490","M145948",-18.6057788476664,93
"946","M145490","M145949",-5.37696097446393,93
"947","M145490","M145950",-15.5056014450057,93
"948","M145490","M145951",-14.8177291228117,94
"949","M145490","M145952",-4.45345098619586,93
"950","M145490","M145953",-18.1500861980048,94
"951","M145490","M145954",-14.0288804392966,93
"952","M145490","M145955",-11.2330721758668,94
"953","M145490","M145956",-13.0851283634902,93
"954","M145490","M145957",-12.5737944373731,93
"955","M145490","M145958",-16.5205005650563,93
"956","M145490","M145959",-19.4119940067976,94
"957","M145490","M145960",-23.1422216661875,92
"958","M145490","M145961",-12.7009735836613,93
"959","M145490","M145962",-14.6476082405901,94
"960","M145490","M145963",-18.8613399868586,94
"961","M145490","M145964",-13.3453371707059,94
