"","LocationYear","Location","Date_Time","Date","Time","Temp_C","Year","n_day"
"251","Big Sur 2024","Big Sur",2024-08-20 08:50:00,2024-08-20,08:50:00,15.01,"2024",2043
"252","Big Sur 2024","Big Sur",2024-08-20 08:55:00,2024-08-20,08:55:00,15.01,"2024",2043
"253","Big Sur 2024","Big Sur",2024-08-20 09:00:00,2024-08-20,09:00:00,15.06,"2024",2043
"254","Big Sur 2024","Big Sur",2024-08-20 09:05:00,2024-08-20,09:05:00,15.06,"2024",2043
"255","Big Sur 2024","Big Sur",2024-08-20 09:10:00,2024-08-20,09:10:00,15.01,"2024",2043
"256","Big Sur 2024","Big Sur",2024-08-20 09:15:00,2024-08-20,09:15:00,15.01,"2024",2043
"257","Big Sur 2024","Big Sur",2024-08-20 09:20:00,2024-08-20,09:20:00,15.1,"2024",2043
"258","Big Sur 2024","Big Sur",2024-08-20 09:25:00,2024-08-20,09:25:00,15.1,"2024",2043
"259","Big Sur 2024","Big Sur",2024-08-20 09:30:00,2024-08-20,09:30:00,15.1,"2024",2043
"260","Big Sur 2024","Big Sur",2024-08-20 09:35:00,2024-08-20,09:35:00,15.06,"2024",2043
"261","Big Sur 2024","Big Sur",2024-08-20 09:40:00,2024-08-20,09:40:00,15.1,"2024",2043
"262","Big Sur 2024","Big Sur",2024-08-20 09:45:00,2024-08-20,09:45:00,15.14,"2024",2043
"263","Big Sur 2024","Big Sur",2024-08-20 09:50:00,2024-08-20,09:50:00,15.18,"2024",2043
"264","Big Sur 2024","Big Sur",2024-08-20 09:55:00,2024-08-20,09:55:00,15.23,"2024",2043
"265","Big Sur 2024","Big Sur",2024-08-20 10:00:00,2024-08-20,10:00:00,15.18,"2024",2043
"266","Big Sur 2024","Big Sur",2024-08-20 10:05:00,2024-08-20,10:05:00,15.23,"2024",2043
"267","Big Sur 2024","Big Sur",2024-08-20 10:10:00,2024-08-20,10:10:00,15.23,"2024",2043
"268","Big Sur 2024","Big Sur",2024-08-20 10:15:00,2024-08-20,10:15:00,15.27,"2024",2043
"269","Big Sur 2024","Big Sur",2024-08-20 10:20:00,2024-08-20,10:20:00,15.31,"2024",2043
"270","Big Sur 2024","Big Sur",2024-08-20 10:25:00,2024-08-20,10:25:00,15.36,"2024",2043
"271","Big Sur 2024","Big Sur",2024-08-20 10:30:00,2024-08-20,10:30:00,15.31,"2024",2043
"272","Big Sur 2024","Big Sur",2024-08-20 10:35:00,2024-08-20,10:35:00,15.4,"2024",2043
"273","Big Sur 2024","Big Sur",2024-08-20 10:40:00,2024-08-20,10:40:00,15.4,"2024",2043
"274","Big Sur 2024","Big Sur",2024-08-20 10:45:00,2024-08-20,10:45:00,15.4,"2024",2043
"275","Big Sur 2024","Big Sur",2024-08-20 10:50:00,2024-08-20,10:50:00,15.44,"2024",2043
"276","Big Sur 2024","Big Sur",2024-08-20 10:55:00,2024-08-20,10:55:00,15.53,"2024",2043
"277","Big Sur 2024","Big Sur",2024-08-20 11:00:00,2024-08-20,11:00:00,15.53,"2024",2043
"278","Big Sur 2024","Big Sur",2024-08-20 11:05:00,2024-08-20,11:05:00,15.57,"2024",2043
"279","Big Sur 2024","Big Sur",2024-08-20 11:10:00,2024-08-20,11:10:00,15.66,"2024",2043
"280","Big Sur 2024","Big Sur",2024-08-20 11:15:00,2024-08-20,11:15:00,15.66,"2024",2043
"281","Big Sur 2024","Big Sur",2024-08-20 11:20:00,2024-08-20,11:20:00,15.74,"2024",2043
"282","Big Sur 2024","Big Sur",2024-08-20 11:25:00,2024-08-20,11:25:00,15.78,"2024",2043
"283","Big Sur 2024","Big Sur",2024-08-20 11:30:00,2024-08-20,11:30:00,15.78,"2024",2043
"284","Big Sur 2024","Big Sur",2024-08-20 11:35:00,2024-08-20,11:35:00,15.87,"2024",2043
"285","Big Sur 2024","Big Sur",2024-08-20 11:40:00,2024-08-20,11:40:00,15.91,"2024",2043
"286","Big Sur 2024","Big Sur",2024-08-20 11:45:00,2024-08-20,11:45:00,16,"2024",2043
"287","Big Sur 2024","Big Sur",2024-08-20 11:50:00,2024-08-20,11:50:00,16,"2024",2043
"288","Big Sur 2024","Big Sur",2024-08-20 11:55:00,2024-08-20,11:55:00,16.08,"2024",2043
"289","Big Sur 2024","Big Sur",2024-08-20 12:00:00,2024-08-20,12:00:00,16.13,"2024",2043
"290","Big Sur 2024","Big Sur",2024-08-20 12:05:00,2024-08-20,12:05:00,16.21,"2024",2043
"291","Big Sur 2024","Big Sur",2024-08-20 12:10:00,2024-08-20,12:10:00,16.26,"2024",2043
"292","Big Sur 2024","Big Sur",2024-08-20 12:15:00,2024-08-20,12:15:00,16.3,"2024",2043
"293","Big Sur 2024","Big Sur",2024-08-20 12:20:00,2024-08-20,12:20:00,16.39,"2024",2043
"294","Big Sur 2024","Big Sur",2024-08-20 12:25:00,2024-08-20,12:25:00,16.43,"2024",2043
"295","Big Sur 2024","Big Sur",2024-08-20 12:30:00,2024-08-20,12:30:00,16.47,"2024",2043
"296","Big Sur 2024","Big Sur",2024-08-20 12:35:00,2024-08-20,12:35:00,16.6,"2024",2043
"297","Big Sur 2024","Big Sur",2024-08-20 12:40:00,2024-08-20,12:40:00,16.6,"2024",2043
"298","Big Sur 2024","Big Sur",2024-08-20 12:45:00,2024-08-20,12:45:00,16.77,"2024",2043
"299","Big Sur 2024","Big Sur",2024-08-20 12:50:00,2024-08-20,12:50:00,16.81,"2024",2043
"300","Big Sur 2024","Big Sur",2024-08-20 12:55:00,2024-08-20,12:55:00,16.86,"2024",2043
"301","Big Sur 2024","Big Sur",2024-08-20 13:00:00,2024-08-20,13:00:00,16.94,"2024",2043
"302","Big Sur 2024","Big Sur",2024-08-20 13:05:00,2024-08-20,13:05:00,16.99,"2024",2043
"303","Big Sur 2024","Big Sur",2024-08-20 13:10:00,2024-08-20,13:10:00,17.41,"2024",2043
"304","Big Sur 2024","Big Sur",2024-08-20 13:15:00,2024-08-20,13:15:00,17.46,"2024",2043
"305","Big Sur 2024","Big Sur",2024-08-20 13:20:00,2024-08-20,13:20:00,17.89,"2024",2043
"306","Big Sur 2024","Big Sur",2024-08-20 13:25:00,2024-08-20,13:25:00,18.06,"2024",2043
"307","Big Sur 2024","Big Sur",2024-08-20 13:30:00,2024-08-20,13:30:00,18.14,"2024",2043
"308","Big Sur 2024","Big Sur",2024-08-20 13:35:00,2024-08-20,13:35:00,18.23,"2024",2043
"309","Big Sur 2024","Big Sur",2024-08-20 13:40:00,2024-08-20,13:40:00,18.32,"2024",2043
"310","Big Sur 2024","Big Sur",2024-08-20 13:45:00,2024-08-20,13:45:00,18.4,"2024",2043
"311","Big Sur 2024","Big Sur",2024-08-20 13:50:00,2024-08-20,13:50:00,18.4,"2024",2043
"312","Big Sur 2024","Big Sur",2024-08-20 13:55:00,2024-08-20,13:55:00,18.49,"2024",2043
"313","Big Sur 2024","Big Sur",2024-08-20 14:00:00,2024-08-20,14:00:00,18.53,"2024",2043
"314","Big Sur 2024","Big Sur",2024-08-20 14:05:00,2024-08-20,14:05:00,18.62,"2024",2043
"315","Big Sur 2024","Big Sur",2024-08-20 14:10:00,2024-08-20,14:10:00,18.62,"2024",2043
"316","Big Sur 2024","Big Sur",2024-08-20 14:15:00,2024-08-20,14:15:00,18.66,"2024",2043
"317","Big Sur 2024","Big Sur",2024-08-20 14:20:00,2024-08-20,14:20:00,18.7,"2024",2043
"318","Big Sur 2024","Big Sur",2024-08-20 14:25:00,2024-08-20,14:25:00,18.7,"2024",2043
"319","Big Sur 2024","Big Sur",2024-08-20 14:30:00,2024-08-20,14:30:00,18.7,"2024",2043
"320","Big Sur 2024","Big Sur",2024-08-20 14:35:00,2024-08-20,14:35:00,18.79,"2024",2043
"321","Big Sur 2024","Big Sur",2024-08-20 14:40:00,2024-08-20,14:40:00,18.79,"2024",2043
"322","Big Sur 2024","Big Sur",2024-08-20 14:45:00,2024-08-20,14:45:00,18.79,"2024",2043
"323","Big Sur 2024","Big Sur",2024-08-20 14:50:00,2024-08-20,14:50:00,18.83,"2024",2043
"324","Big Sur 2024","Big Sur",2024-08-20 14:55:00,2024-08-20,14:55:00,18.87,"2024",2043
"325","Big Sur 2024","Big Sur",2024-08-20 15:00:00,2024-08-20,15:00:00,18.87,"2024",2043
"326","Big Sur 2024","Big Sur",2024-08-20 15:05:00,2024-08-20,15:05:00,18.92,"2024",2043
"327","Big Sur 2024","Big Sur",2024-08-20 15:10:00,2024-08-20,15:10:00,18.87,"2024",2043
"328","Big Sur 2024","Big Sur",2024-08-20 15:15:00,2024-08-20,15:15:00,18.87,"2024",2043
"329","Big Sur 2024","Big Sur",2024-08-20 15:20:00,2024-08-20,15:20:00,18.83,"2024",2043
"330","Big Sur 2024","Big Sur",2024-08-20 15:25:00,2024-08-20,15:25:00,18.83,"2024",2043
"331","Big Sur 2024","Big Sur",2024-08-20 15:30:00,2024-08-20,15:30:00,18.87,"2024",2043
"332","Big Sur 2024","Big Sur",2024-08-20 15:35:00,2024-08-20,15:35:00,18.83,"2024",2043
"333","Big Sur 2024","Big Sur",2024-08-20 15:40:00,2024-08-20,15:40:00,18.79,"2024",2043
"334","Big Sur 2024","Big Sur",2024-08-20 15:45:00,2024-08-20,15:45:00,18.83,"2024",2043
"335","Big Sur 2024","Big Sur",2024-08-20 15:50:00,2024-08-20,15:50:00,18.74,"2024",2043
"336","Big Sur 2024","Big Sur",2024-08-20 15:55:00,2024-08-20,15:55:00,18.74,"2024",2043
"337","Big Sur 2024","Big Sur",2024-08-20 16:00:00,2024-08-20,16:00:00,18.7,"2024",2043
"338","Big Sur 2024","Big Sur",2024-08-20 16:05:00,2024-08-20,16:05:00,18.66,"2024",2043
"339","Big Sur 2024","Big Sur",2024-08-20 16:10:00,2024-08-20,16:10:00,18.02,"2024",2043
"340","Big Sur 2024","Big Sur",2024-08-20 16:15:00,2024-08-20,16:15:00,18.02,"2024",2043
"341","Big Sur 2024","Big Sur",2024-08-20 16:20:00,2024-08-20,16:20:00,17.97,"2024",2043
"342","Big Sur 2024","Big Sur",2024-08-20 16:25:00,2024-08-20,16:25:00,17.76,"2024",2043
"343","Big Sur 2024","Big Sur",2024-08-20 16:30:00,2024-08-20,16:30:00,17.72,"2024",2043
"344","Big Sur 2024","Big Sur",2024-08-20 16:35:00,2024-08-20,16:35:00,17.67,"2024",2043
"345","Big Sur 2024","Big Sur",2024-08-20 16:40:00,2024-08-20,16:40:00,17.63,"2024",2043
"346","Big Sur 2024","Big Sur",2024-08-20 16:45:00,2024-08-20,16:45:00,17.63,"2024",2043
"347","Big Sur 2024","Big Sur",2024-08-20 16:50:00,2024-08-20,16:50:00,17.59,"2024",2043
"348","Big Sur 2024","Big Sur",2024-08-20 16:55:00,2024-08-20,16:55:00,17.59,"2024",2043
"349","Big Sur 2024","Big Sur",2024-08-20 17:00:00,2024-08-20,17:00:00,17.59,"2024",2043
"350","Big Sur 2024","Big Sur",2024-08-20 17:05:00,2024-08-20,17:05:00,17.54,"2024",2043
"351","Big Sur 2024","Big Sur",2024-08-20 17:10:00,2024-08-20,17:10:00,17.5,"2024",2043
"352","Big Sur 2024","Big Sur",2024-08-20 17:15:00,2024-08-20,17:15:00,17.54,"2024",2043
"353","Big Sur 2024","Big Sur",2024-08-20 17:20:00,2024-08-20,17:20:00,17.46,"2024",2043
"354","Big Sur 2024","Big Sur",2024-08-20 17:25:00,2024-08-20,17:25:00,17.46,"2024",2043
"355","Big Sur 2024","Big Sur",2024-08-20 17:30:00,2024-08-20,17:30:00,17.5,"2024",2043
"356","Big Sur 2024","Big Sur",2024-08-20 17:35:00,2024-08-20,17:35:00,17.46,"2024",2043
"357","Big Sur 2024","Big Sur",2024-08-20 17:40:00,2024-08-20,17:40:00,17.46,"2024",2043
"358","Big Sur 2024","Big Sur",2024-08-20 17:45:00,2024-08-20,17:45:00,17.41,"2024",2043
"359","Big Sur 2024","Big Sur",2024-08-20 17:50:00,2024-08-20,17:50:00,17.37,"2024",2043
"360","Big Sur 2024","Big Sur",2024-08-20 17:55:00,2024-08-20,17:55:00,17.37,"2024",2043
"361","Big Sur 2024","Big Sur",2024-08-20 18:00:00,2024-08-20,18:00:00,17.33,"2024",2043
"362","Big Sur 2024","Big Sur",2024-08-20 18:05:00,2024-08-20,18:05:00,17.33,"2024",2043
"363","Big Sur 2024","Big Sur",2024-08-20 18:10:00,2024-08-20,18:10:00,17.29,"2024",2043
"364","Big Sur 2024","Big Sur",2024-08-20 18:15:00,2024-08-20,18:15:00,17.29,"2024",2043
"365","Big Sur 2024","Big Sur",2024-08-20 18:20:00,2024-08-20,18:20:00,17.24,"2024",2043
"366","Big Sur 2024","Big Sur",2024-08-20 18:25:00,2024-08-20,18:25:00,17.29,"2024",2043
"367","Big Sur 2024","Big Sur",2024-08-20 18:30:00,2024-08-20,18:30:00,17.16,"2024",2043
"368","Big Sur 2024","Big Sur",2024-08-20 18:35:00,2024-08-20,18:35:00,17.24,"2024",2043
"369","Big Sur 2024","Big Sur",2024-08-20 18:40:00,2024-08-20,18:40:00,17.2,"2024",2043
"370","Big Sur 2024","Big Sur",2024-08-20 18:45:00,2024-08-20,18:45:00,17.16,"2024",2043
"371","Big Sur 2024","Big Sur",2024-08-20 18:50:00,2024-08-20,18:50:00,17.16,"2024",2043
"372","Big Sur 2024","Big Sur",2024-08-20 18:55:00,2024-08-20,18:55:00,17.2,"2024",2043
"373","Big Sur 2024","Big Sur",2024-08-20 19:00:00,2024-08-20,19:00:00,17.11,"2024",2043
"374","Big Sur 2024","Big Sur",2024-08-20 19:05:00,2024-08-20,19:05:00,17.11,"2024",2043
"375","Big Sur 2024","Big Sur",2024-08-20 19:10:00,2024-08-20,19:10:00,17.11,"2024",2043
"376","Big Sur 2024","Big Sur",2024-08-20 19:15:00,2024-08-20,19:15:00,17.11,"2024",2043
"377","Big Sur 2024","Big Sur",2024-08-20 19:20:00,2024-08-20,19:20:00,17.03,"2024",2043
"378","Big Sur 2024","Big Sur",2024-08-20 19:25:00,2024-08-20,19:25:00,17.07,"2024",2043
"379","Big Sur 2024","Big Sur",2024-08-20 19:30:00,2024-08-20,19:30:00,17.03,"2024",2043
"380","Big Sur 2024","Big Sur",2024-08-20 19:35:00,2024-08-20,19:35:00,17.03,"2024",2043
"381","Big Sur 2024","Big Sur",2024-08-20 19:40:00,2024-08-20,19:40:00,17.03,"2024",2043
"382","Big Sur 2024","Big Sur",2024-08-20 19:45:00,2024-08-20,19:45:00,17.03,"2024",2043
"383","Big Sur 2024","Big Sur",2024-08-20 19:50:00,2024-08-20,19:50:00,17.03,"2024",2043
"384","Big Sur 2024","Big Sur",2024-08-20 19:55:00,2024-08-20,19:55:00,17.07,"2024",2043
"385","Big Sur 2024","Big Sur",2024-08-20 20:00:00,2024-08-20,20:00:00,16.99,"2024",2043
"386","Big Sur 2024","Big Sur",2024-08-20 20:05:00,2024-08-20,20:05:00,16.99,"2024",2043
"387","Big Sur 2024","Big Sur",2024-08-20 20:10:00,2024-08-20,20:10:00,16.99,"2024",2043
"388","Big Sur 2024","Big Sur",2024-08-20 20:15:00,2024-08-20,20:15:00,16.99,"2024",2043
"389","Big Sur 2024","Big Sur",2024-08-20 20:20:00,2024-08-20,20:20:00,16.94,"2024",2043
"390","Big Sur 2024","Big Sur",2024-08-20 20:25:00,2024-08-20,20:25:00,16.94,"2024",2043
"391","Big Sur 2024","Big Sur",2024-08-20 20:30:00,2024-08-20,20:30:00,16.94,"2024",2043
"392","Big Sur 2024","Big Sur",2024-08-20 20:35:00,2024-08-20,20:35:00,16.9,"2024",2043
"393","Big Sur 2024","Big Sur",2024-08-20 20:40:00,2024-08-20,20:40:00,16.86,"2024",2043
"394","Big Sur 2024","Big Sur",2024-08-20 20:45:00,2024-08-20,20:45:00,16.9,"2024",2043
"395","Big Sur 2024","Big Sur",2024-08-20 20:50:00,2024-08-20,20:50:00,16.86,"2024",2043
"396","Big Sur 2024","Big Sur",2024-08-20 20:55:00,2024-08-20,20:55:00,16.86,"2024",2043
"397","Big Sur 2024","Big Sur",2024-08-20 21:00:00,2024-08-20,21:00:00,16.86,"2024",2043
"398","Big Sur 2024","Big Sur",2024-08-20 21:05:00,2024-08-20,21:05:00,16.86,"2024",2043
"399","Big Sur 2024","Big Sur",2024-08-20 21:10:00,2024-08-20,21:10:00,16.81,"2024",2043
"400","Big Sur 2024","Big Sur",2024-08-20 21:15:00,2024-08-20,21:15:00,16.81,"2024",2043
"401","Big Sur 2024","Big Sur",2024-08-20 21:20:00,2024-08-20,21:20:00,16.77,"2024",2043
"402","Big Sur 2024","Big Sur",2024-08-20 21:25:00,2024-08-20,21:25:00,16.77,"2024",2043
"403","Big Sur 2024","Big Sur",2024-08-20 21:30:00,2024-08-20,21:30:00,16.73,"2024",2043
"404","Big Sur 2024","Big Sur",2024-08-20 21:35:00,2024-08-20,21:35:00,16.73,"2024",2043
"405","Big Sur 2024","Big Sur",2024-08-20 21:40:00,2024-08-20,21:40:00,16.77,"2024",2043
"406","Big Sur 2024","Big Sur",2024-08-20 21:45:00,2024-08-20,21:45:00,16.77,"2024",2043
"407","Big Sur 2024","Big Sur",2024-08-20 21:50:00,2024-08-20,21:50:00,16.69,"2024",2043
"408","Big Sur 2024","Big Sur",2024-08-20 21:55:00,2024-08-20,21:55:00,16.69,"2024",2043
"409","Big Sur 2024","Big Sur",2024-08-20 22:00:00,2024-08-20,22:00:00,16.69,"2024",2043
"410","Big Sur 2024","Big Sur",2024-08-20 22:05:00,2024-08-20,22:05:00,16.69,"2024",2043
"411","Big Sur 2024","Big Sur",2024-08-20 22:10:00,2024-08-20,22:10:00,16.69,"2024",2043
"412","Big Sur 2024","Big Sur",2024-08-20 22:15:00,2024-08-20,22:15:00,16.69,"2024",2043
"413","Big Sur 2024","Big Sur",2024-08-20 22:20:00,2024-08-20,22:20:00,16.64,"2024",2043
"414","Big Sur 2024","Big Sur",2024-08-20 22:25:00,2024-08-20,22:25:00,16.64,"2024",2043
"415","Big Sur 2024","Big Sur",2024-08-20 22:30:00,2024-08-20,22:30:00,16.6,"2024",2043
"416","Big Sur 2024","Big Sur",2024-08-20 22:35:00,2024-08-20,22:35:00,16.6,"2024",2043
"417","Big Sur 2024","Big Sur",2024-08-20 22:40:00,2024-08-20,22:40:00,16.6,"2024",2043
"418","Big Sur 2024","Big Sur",2024-08-20 22:45:00,2024-08-20,22:45:00,16.6,"2024",2043
"419","Big Sur 2024","Big Sur",2024-08-20 22:50:00,2024-08-20,22:50:00,16.56,"2024",2043
"420","Big Sur 2024","Big Sur",2024-08-20 22:55:00,2024-08-20,22:55:00,16.56,"2024",2043
"421","Big Sur 2024","Big Sur",2024-08-20 23:00:00,2024-08-20,23:00:00,16.56,"2024",2043
"422","Big Sur 2024","Big Sur",2024-08-20 23:05:00,2024-08-20,23:05:00,16.51,"2024",2043
"423","Big Sur 2024","Big Sur",2024-08-20 23:10:00,2024-08-20,23:10:00,16.51,"2024",2043
"424","Big Sur 2024","Big Sur",2024-08-20 23:15:00,2024-08-20,23:15:00,16.47,"2024",2043
"425","Big Sur 2024","Big Sur",2024-08-20 23:20:00,2024-08-20,23:20:00,16.51,"2024",2043
"426","Big Sur 2024","Big Sur",2024-08-20 23:25:00,2024-08-20,23:25:00,16.47,"2024",2043
"427","Big Sur 2024","Big Sur",2024-08-20 23:30:00,2024-08-20,23:30:00,16.47,"2024",2043
"428","Big Sur 2024","Big Sur",2024-08-20 23:35:00,2024-08-20,23:35:00,16.47,"2024",2043
"429","Big Sur 2024","Big Sur",2024-08-20 23:40:00,2024-08-20,23:40:00,16.43,"2024",2043
"430","Big Sur 2024","Big Sur",2024-08-20 23:45:00,2024-08-20,23:45:00,16.43,"2024",2043
"431","Big Sur 2024","Big Sur",2024-08-20 23:50:00,2024-08-20,23:50:00,16.39,"2024",2043
"432","Big Sur 2024","Big Sur",2024-08-20 23:55:00,2024-08-20,23:55:00,16.34,"2024",2043
"433","Big Sur 2024","Big Sur",2024-08-21,2024-08-21,00:00:00,16.39,"2024",2043
"434","Big Sur 2024","Big Sur",2024-08-21 00:05:00,2024-08-21,00:05:00,16.39,"2024",2043
"435","Big Sur 2024","Big Sur",2024-08-21 00:10:00,2024-08-21,00:10:00,16.39,"2024",2043
"436","Big Sur 2024","Big Sur",2024-08-21 00:15:00,2024-08-21,00:15:00,16.39,"2024",2043
"437","Big Sur 2024","Big Sur",2024-08-21 00:20:00,2024-08-21,00:20:00,16.34,"2024",2043
"438","Big Sur 2024","Big Sur",2024-08-21 00:25:00,2024-08-21,00:25:00,16.34,"2024",2043
"439","Big Sur 2024","Big Sur",2024-08-21 00:30:00,2024-08-21,00:30:00,16.34,"2024",2043
"440","Big Sur 2024","Big Sur",2024-08-21 00:35:00,2024-08-21,00:35:00,16.3,"2024",2043
"441","Big Sur 2024","Big Sur",2024-08-21 00:40:00,2024-08-21,00:40:00,16.3,"2024",2043
"442","Big Sur 2024","Big Sur",2024-08-21 00:45:00,2024-08-21,00:45:00,16.3,"2024",2043
"443","Big Sur 2024","Big Sur",2024-08-21 00:50:00,2024-08-21,00:50:00,16.26,"2024",2043
"444","Big Sur 2024","Big Sur",2024-08-21 00:55:00,2024-08-21,00:55:00,16.21,"2024",2043
"445","Big Sur 2024","Big Sur",2024-08-21 01:00:00,2024-08-21,01:00:00,16.26,"2024",2043
"446","Big Sur 2024","Big Sur",2024-08-21 01:05:00,2024-08-21,01:05:00,16.26,"2024",2043
"447","Big Sur 2024","Big Sur",2024-08-21 01:10:00,2024-08-21,01:10:00,16.21,"2024",2043
"448","Big Sur 2024","Big Sur",2024-08-21 01:15:00,2024-08-21,01:15:00,16.17,"2024",2043
"449","Big Sur 2024","Big Sur",2024-08-21 01:20:00,2024-08-21,01:20:00,16.13,"2024",2043
"450","Big Sur 2024","Big Sur",2024-08-21 01:25:00,2024-08-21,01:25:00,16.17,"2024",2043
"451","Big Sur 2024","Big Sur",2024-08-21 01:30:00,2024-08-21,01:30:00,16.13,"2024",2043
"452","Big Sur 2024","Big Sur",2024-08-21 01:35:00,2024-08-21,01:35:00,16.17,"2024",2043
"453","Big Sur 2024","Big Sur",2024-08-21 01:40:00,2024-08-21,01:40:00,16.17,"2024",2043
"454","Big Sur 2024","Big Sur",2024-08-21 01:45:00,2024-08-21,01:45:00,16.13,"2024",2043
"455","Big Sur 2024","Big Sur",2024-08-21 01:50:00,2024-08-21,01:50:00,16.08,"2024",2043
"456","Big Sur 2024","Big Sur",2024-08-21 01:55:00,2024-08-21,01:55:00,16.13,"2024",2043
"457","Big Sur 2024","Big Sur",2024-08-21 02:00:00,2024-08-21,02:00:00,16.08,"2024",2043
"458","Big Sur 2024","Big Sur",2024-08-21 02:05:00,2024-08-21,02:05:00,16.08,"2024",2043
"459","Big Sur 2024","Big Sur",2024-08-21 02:10:00,2024-08-21,02:10:00,16.08,"2024",2043
"460","Big Sur 2024","Big Sur",2024-08-21 02:15:00,2024-08-21,02:15:00,16.04,"2024",2043
"461","Big Sur 2024","Big Sur",2024-08-21 02:20:00,2024-08-21,02:20:00,16.04,"2024",2043
"462","Big Sur 2024","Big Sur",2024-08-21 02:25:00,2024-08-21,02:25:00,16,"2024",2043
"463","Big Sur 2024","Big Sur",2024-08-21 02:30:00,2024-08-21,02:30:00,16,"2024",2043
"464","Big Sur 2024","Big Sur",2024-08-21 02:35:00,2024-08-21,02:35:00,16,"2024",2043
"465","Big Sur 2024","Big Sur",2024-08-21 02:40:00,2024-08-21,02:40:00,16,"2024",2043
"466","Big Sur 2024","Big Sur",2024-08-21 02:45:00,2024-08-21,02:45:00,16.04,"2024",2043
"467","Big Sur 2024","Big Sur",2024-08-21 02:50:00,2024-08-21,02:50:00,16,"2024",2043
"468","Big Sur 2024","Big Sur",2024-08-21 02:55:00,2024-08-21,02:55:00,16,"2024",2043
"469","Big Sur 2024","Big Sur",2024-08-21 03:00:00,2024-08-21,03:00:00,15.96,"2024",2043
"470","Big Sur 2024","Big Sur",2024-08-21 03:05:00,2024-08-21,03:05:00,16,"2024",2043
"471","Big Sur 2024","Big Sur",2024-08-21 03:10:00,2024-08-21,03:10:00,15.96,"2024",2043
"472","Big Sur 2024","Big Sur",2024-08-21 03:15:00,2024-08-21,03:15:00,15.91,"2024",2043
"473","Big Sur 2024","Big Sur",2024-08-21 03:20:00,2024-08-21,03:20:00,15.96,"2024",2043
"474","Big Sur 2024","Big Sur",2024-08-21 03:25:00,2024-08-21,03:25:00,15.91,"2024",2043
"475","Big Sur 2024","Big Sur",2024-08-21 03:30:00,2024-08-21,03:30:00,15.96,"2024",2043
"476","Big Sur 2024","Big Sur",2024-08-21 03:35:00,2024-08-21,03:35:00,15.91,"2024",2043
"477","Big Sur 2024","Big Sur",2024-08-21 03:40:00,2024-08-21,03:40:00,15.87,"2024",2043
"478","Big Sur 2024","Big Sur",2024-08-21 03:45:00,2024-08-21,03:45:00,15.83,"2024",2043
"479","Big Sur 2024","Big Sur",2024-08-21 03:50:00,2024-08-21,03:50:00,15.87,"2024",2043
"480","Big Sur 2024","Big Sur",2024-08-21 03:55:00,2024-08-21,03:55:00,15.87,"2024",2043
"481","Big Sur 2024","Big Sur",2024-08-21 04:00:00,2024-08-21,04:00:00,15.87,"2024",2043
"482","Big Sur 2024","Big Sur",2024-08-21 04:05:00,2024-08-21,04:05:00,15.87,"2024",2043
"483","Big Sur 2024","Big Sur",2024-08-21 04:10:00,2024-08-21,04:10:00,15.83,"2024",2043
"484","Big Sur 2024","Big Sur",2024-08-21 04:15:00,2024-08-21,04:15:00,15.83,"2024",2043
"485","Big Sur 2024","Big Sur",2024-08-21 04:20:00,2024-08-21,04:20:00,15.87,"2024",2043
"486","Big Sur 2024","Big Sur",2024-08-21 04:25:00,2024-08-21,04:25:00,15.83,"2024",2043
"487","Big Sur 2024","Big Sur",2024-08-21 04:30:00,2024-08-21,04:30:00,15.83,"2024",2043
"488","Big Sur 2024","Big Sur",2024-08-21 04:35:00,2024-08-21,04:35:00,15.87,"2024",2043
"489","Big Sur 2024","Big Sur",2024-08-21 04:40:00,2024-08-21,04:40:00,15.78,"2024",2043
"490","Big Sur 2024","Big Sur",2024-08-21 04:45:00,2024-08-21,04:45:00,15.78,"2024",2043
"491","Big Sur 2024","Big Sur",2024-08-21 04:50:00,2024-08-21,04:50:00,15.83,"2024",2043
"492","Big Sur 2024","Big Sur",2024-08-21 04:55:00,2024-08-21,04:55:00,15.78,"2024",2043
"493","Big Sur 2024","Big Sur",2024-08-21 05:00:00,2024-08-21,05:00:00,15.78,"2024",2043
"494","Big Sur 2024","Big Sur",2024-08-21 05:05:00,2024-08-21,05:05:00,15.78,"2024",2043
"495","Big Sur 2024","Big Sur",2024-08-21 05:10:00,2024-08-21,05:10:00,15.78,"2024",2043
"496","Big Sur 2024","Big Sur",2024-08-21 05:15:00,2024-08-21,05:15:00,15.74,"2024",2043
"497","Big Sur 2024","Big Sur",2024-08-21 05:20:00,2024-08-21,05:20:00,15.74,"2024",2043
"498","Big Sur 2024","Big Sur",2024-08-21 05:25:00,2024-08-21,05:25:00,15.74,"2024",2043
"499","Big Sur 2024","Big Sur",2024-08-21 05:30:00,2024-08-21,05:30:00,15.7,"2024",2043
"500","Big Sur 2024","Big Sur",2024-08-21 05:35:00,2024-08-21,05:35:00,15.74,"2024",2043
"501","Big Sur 2024","Big Sur",2024-08-21 05:40:00,2024-08-21,05:40:00,15.7,"2024",2043
"502","Big Sur 2024","Big Sur",2024-08-21 05:45:00,2024-08-21,05:45:00,15.74,"2024",2043
"503","Big Sur 2024","Big Sur",2024-08-21 05:50:00,2024-08-21,05:50:00,15.7,"2024",2043
"504","Big Sur 2024","Big Sur",2024-08-21 05:55:00,2024-08-21,05:55:00,15.7,"2024",2043
